DATA,NUM_IAE,TEXT_IAE,CONSUM_MES,NUM_CLIENT_ANONIMITZAT
2021-11-01,I9997,Sense activitat o desconeguda,6,KN8Y33M09
2017-11-01,I9997,Sense activitat o desconeguda,4,KN8Y33M09
2018-09-01,I9997,Sense activitat o desconeguda,4,KN8Y33M09
2020-11-01,I9997,Sense activitat o desconeguda,5,KN8Y33M09
2019-05-01,I9997,Sense activitat o desconeguda,7,KN8Y33M09
2020-07-01,I9997,Sense activitat o desconeguda,1,KN8Y33M09
2022-01-01,I9216,* de protecció i condicionament ambiental,3,D4QBU31OU
2017-07-01,I9216,* de protecció i condicionament ambiental,4,D4QBU31OU
2020-11-01,I9216,* de protecció i condicionament ambiental,4,D4QBU31OU
2018-07-01,I9216,* de protecció i condicionament ambiental,3,D4QBU31OU
2019-01-01,I9216,* de protecció i condicionament ambiental,3,D4QBU31OU
2021-01-01,I9216,* de protecció i condicionament ambiental,4,D4QBU31OU
2018-03-01,I9216,* de protecció i condicionament ambiental,4,D4QBU31OU
2018-11-01,I9216,* de protecció i condicionament ambiental,4,D4QBU31OU
2017-05-01,I9216,* de protecció i condicionament ambiental,3,D4QBU31OU
2021-03-01,I9216,* de protecció i condicionament ambiental,3,D4QBU31OU
2021-09-01,I9216,* de protecció i condicionament ambiental,3,D4QBU31OU
2020-05-01,I9216,* de protecció i condicionament ambiental,3,D4QBU31OU
2019-05-01,I9216,* de protecció i condicionament ambiental,3,D4QBU31OU
2019-07-01,I9216,* de protecció i condicionament ambiental,3,D4QBU31OU
2020-03-01,I9216,* de protecció i condicionament ambiental,3,D4QBU31OU
2021-05-01,I9216,* de protecció i condicionament ambiental,3,D4QBU31OU
2017-01-01,I9216,* de protecció i condicionament ambiental,3,D4QBU31OU
2018-09-01,I9216,* de protecció i condicionament ambiental,4,D4QBU31OU
2020-01-01,I9216,* de protecció i condicionament ambiental,4,D4QBU31OU
2020-07-01,I9216,* de protecció i condicionament ambiental,5,D4QBU31OU
2021-07-01,I9216,* de protecció i condicionament ambiental,5,D4QBU31OU
2017-03-01,I9216,* de protecció i condicionament ambiental,3,D4QBU31OU
2019-09-01,I9216,* de protecció i condicionament ambiental,3,D4QBU31OU
2018-01-01,I9216,* de protecció i condicionament ambiental,3,D4QBU31OU
2021-11-01,I9216,* de protecció i condicionament ambiental,3,D4QBU31OU
2017-09-01,I9216,* de protecció i condicionament ambiental,3,D4QBU31OU
2018-05-01,I9216,* de protecció i condicionament ambiental,3,D4QBU31OU
2019-11-01,I9216,* de protecció i condicionament ambiental,4,D4QBU31OU
2019-03-01,I9216,* de protecció i condicionament ambiental,4,D4QBU31OU
2020-09-01,I9216,* de protecció i condicionament ambiental,3,D4QBU31OU
2017-11-01,I9216,* de protecció i condicionament ambiental,3,D4QBU31OU
2019-12-01,I9997,Sense activitat o desconeguda,3,52U8DLO8J
2019-02-01,I9997,Sense activitat o desconeguda,3,52U8DLO8J
2017-04-01,I9997,Sense activitat o desconeguda,5,52U8DLO8J
2018-06-01,I9997,Sense activitat o desconeguda,3,52U8DLO8J
2020-04-01,I9997,Sense activitat o desconeguda,3,52U8DLO8J
2021-04-01,I9997,Sense activitat o desconeguda,3,52U8DLO8J
2017-08-01,I9997,Sense activitat o desconeguda,6,52U8DLO8J
2019-04-01,I9997,Sense activitat o desconeguda,4,52U8DLO8J
2020-12-01,I9997,Sense activitat o desconeguda,10,52U8DLO8J
2018-10-01,I9997,Sense activitat o desconeguda,7,52U8DLO8J
2017-02-01,I9997,Sense activitat o desconeguda,6,52U8DLO8J
2018-04-01,I9997,Sense activitat o desconeguda,4,52U8DLO8J
2019-10-01,I9997,Sense activitat o desconeguda,4,52U8DLO8J
2021-07-01,I9997,Sense activitat o desconeguda,3,52U8DLO8J
2020-10-01,I9997,Sense activitat o desconeguda,13,52U8DLO8J
2021-02-01,I9997,Sense activitat o desconeguda,6,52U8DLO8J
2019-06-01,I9997,Sense activitat o desconeguda,3,52U8DLO8J
2020-02-01,I9997,Sense activitat o desconeguda,4,52U8DLO8J
2020-06-01,I9997,Sense activitat o desconeguda,17,52U8DLO8J
2017-06-01,I9997,Sense activitat o desconeguda,4,52U8DLO8J
2018-02-01,I9997,Sense activitat o desconeguda,5,52U8DLO8J
2018-12-01,I9997,Sense activitat o desconeguda,4,52U8DLO8J
2017-10-01,I9997,Sense activitat o desconeguda,5,52U8DLO8J
2017-12-01,I9997,Sense activitat o desconeguda,6,52U8DLO8J
2019-08-01,I9997,Sense activitat o desconeguda,2,52U8DLO8J
2020-08-01,I9997,Sense activitat o desconeguda,11,52U8DLO8J
2021-06-01,I9997,Sense activitat o desconeguda,3,52U8DLO8J
2018-08-01,I9997,Sense activitat o desconeguda,3,52U8DLO8J
2018-01-01,I9997,Sense activitat o desconeguda,1,XDYJWWAEI
2019-09-01,I9997,Sense activitat o desconeguda,0,XDYJWWAEI
2020-03-01,I9997,Sense activitat o desconeguda,1,XDYJWWAEI
2019-11-01,I9997,Sense activitat o desconeguda,0,XDYJWWAEI
2017-01-01,I9997,Sense activitat o desconeguda,0,XDYJWWAEI
2017-07-01,I9997,Sense activitat o desconeguda,0,XDYJWWAEI
2018-07-01,I9997,Sense activitat o desconeguda,0,XDYJWWAEI
2020-01-01,I9997,Sense activitat o desconeguda,1,XDYJWWAEI
2021-05-01,I9997,Sense activitat o desconeguda,1,XDYJWWAEI
2018-09-01,I9997,Sense activitat o desconeguda,1,XDYJWWAEI
2018-05-01,I9997,Sense activitat o desconeguda,0,XDYJWWAEI
2019-05-01,I9997,Sense activitat o desconeguda,1,XDYJWWAEI
2020-07-01,I9997,Sense activitat o desconeguda,1,XDYJWWAEI
2021-07-01,I9997,Sense activitat o desconeguda,0,XDYJWWAEI
2018-11-01,I9997,Sense activitat o desconeguda,0,XDYJWWAEI
2020-09-01,I9997,Sense activitat o desconeguda,1,XDYJWWAEI
2020-11-01,I9997,Sense activitat o desconeguda,1,XDYJWWAEI
2020-05-01,I9997,Sense activitat o desconeguda,1,XDYJWWAEI
2021-03-01,I9997,Sense activitat o desconeguda,0,XDYJWWAEI
2021-01-01,I9997,Sense activitat o desconeguda,1,XDYJWWAEI
2017-05-01,I9997,Sense activitat o desconeguda,1,XDYJWWAEI
2019-01-01,I9997,Sense activitat o desconeguda,8,XDYJWWAEI
2017-11-01,I9997,Sense activitat o desconeguda,0,XDYJWWAEI
2018-03-01,I9997,Sense activitat o desconeguda,1,XDYJWWAEI
2017-03-01,I9997,Sense activitat o desconeguda,1,XDYJWWAEI
2017-09-01,I9997,Sense activitat o desconeguda,0,XDYJWWAEI
2019-03-01,I9997,Sense activitat o desconeguda,0,XDYJWWAEI
2019-07-01,I9997,Sense activitat o desconeguda,1,XDYJWWAEI
2017-03-01,I6715,* d'una forquilla,113,D0ANQY4KP
2017-09-01,I6715,* d'una forquilla,146,D0ANQY4KP
2021-03-01,I6715,* d'una forquilla,47,D0ANQY4KP
2021-09-01,I6715,* d'una forquilla,103,D0ANQY4KP
2017-01-01,I6715,* d'una forquilla,124,D0ANQY4KP
2018-01-01,I6715,* d'una forquilla,60,D0ANQY4KP
2019-01-01,I6715,* d'una forquilla,103,D0ANQY4KP
2021-11-01,I6715,* d'una forquilla,57,D0ANQY4KP
2022-01-01,I6715,* d'una forquilla,43,D0ANQY4KP
2019-03-01,I6715,* d'una forquilla,115,D0ANQY4KP
2020-05-01,I6715,* d'una forquilla,96,D0ANQY4KP
2017-11-01,I6715,* d'una forquilla,127,D0ANQY4KP
2018-03-01,I6715,* d'una forquilla,66,D0ANQY4KP
2020-07-01,I6715,* d'una forquilla,12,D0ANQY4KP
2019-11-01,I6715,* d'una forquilla,80,D0ANQY4KP
2020-01-01,I6715,* d'una forquilla,79,D0ANQY4KP
2021-01-01,I6715,* d'una forquilla,53,D0ANQY4KP
2021-07-01,I6715,* d'una forquilla,112,D0ANQY4KP
2017-05-01,I6715,* d'una forquilla,113,D0ANQY4KP
2017-07-01,I6715,* d'una forquilla,70,D0ANQY4KP
2019-07-01,I6715,* d'una forquilla,111,D0ANQY4KP
2018-11-01,I6715,* d'una forquilla,123,D0ANQY4KP
2020-03-01,I6715,* d'una forquilla,84,D0ANQY4KP
2020-11-01,I6715,* d'una forquilla,59,D0ANQY4KP
2021-05-01,I6715,* d'una forquilla,37,D0ANQY4KP
2019-09-01,I6715,* d'una forquilla,116,D0ANQY4KP
2018-09-01,I6715,* d'una forquilla,115,D0ANQY4KP
2019-05-01,I6715,* d'una forquilla,114,D0ANQY4KP
2020-09-01,I6715,* d'una forquilla,77,D0ANQY4KP
2018-07-01,I6715,* d'una forquilla,105,D0ANQY4KP
2018-05-01,I6715,* d'una forquilla,112,D0ANQY4KP
2019-03-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",2,R5RGOY6K0
2020-03-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",2,R5RGOY6K0
2021-11-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",6,R5RGOY6K0
2017-07-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",32,R5RGOY6K0
2017-11-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",19,R5RGOY6K0
2019-01-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",1,R5RGOY6K0
2020-01-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",2,R5RGOY6K0
2017-09-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",1,R5RGOY6K0
2020-11-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",1,R5RGOY6K0
2018-01-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",8,R5RGOY6K0
2022-01-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",2,R5RGOY6K0
2018-11-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",2,R5RGOY6K0
2021-09-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",2,R5RGOY6K0
2018-05-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",1,R5RGOY6K0
2019-09-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",1,R5RGOY6K0
2021-05-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",3,R5RGOY6K0
2021-07-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",1,R5RGOY6K0
2019-11-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",2,R5RGOY6K0
2020-05-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",1,R5RGOY6K0
2020-07-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",1,R5RGOY6K0
2020-09-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",1,R5RGOY6K0
2018-07-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",2,R5RGOY6K0
2018-09-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",0,R5RGOY6K0
2019-07-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",2,R5RGOY6K0
2021-03-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",1,R5RGOY6K0
2018-03-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",2,R5RGOY6K0
2019-05-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",2,R5RGOY6K0
2021-01-01,I9331,"Ensenyament de conducció de vehicles terrestres, a",4,R5RGOY6K0
2021-01-01,I9997,Sense activitat o desconeguda,2,CVBLJIM3P
2022-02-01,I9997,Sense activitat o desconeguda,-2,CVBLJIM3P
2020-04-01,I9997,Sense activitat o desconeguda,24,CVBLJIM3P
2020-06-01,I9997,Sense activitat o desconeguda,0,CVBLJIM3P
2020-08-01,I9997,Sense activitat o desconeguda,8,CVBLJIM3P
2020-10-01,I9997,Sense activitat o desconeguda,10,CVBLJIM3P
2020-12-01,I9997,Sense activitat o desconeguda,0,CVBLJIM3P
2019-02-01,I756,Activitats auxiliars i complementàries del transpo,8,KH8FZ9JR2
2019-08-01,I756,Activitats auxiliars i complementàries del transpo,6,KH8FZ9JR2
2020-02-01,I756,Activitats auxiliars i complementàries del transpo,9,KH8FZ9JR2
2020-06-01,I756,Activitats auxiliars i complementàries del transpo,9,KH8FZ9JR2
2018-12-01,I756,Activitats auxiliars i complementàries del transpo,8,KH8FZ9JR2
2019-10-01,I756,Activitats auxiliars i complementàries del transpo,5,KH8FZ9JR2
2019-06-01,I756,Activitats auxiliars i complementàries del transpo,9,KH8FZ9JR2
2020-08-01,I756,Activitats auxiliars i complementàries del transpo,7,KH8FZ9JR2
2020-04-01,I756,Activitats auxiliars i complementàries del transpo,8,KH8FZ9JR2
2019-04-01,I756,Activitats auxiliars i complementàries del transpo,10,KH8FZ9JR2
2019-12-01,I756,Activitats auxiliars i complementàries del transpo,7,KH8FZ9JR2
2021-11-01,P499,Altres professionals construcció n.c.a.a.,10,AGPCIFA4X
2021-09-01,P499,Altres professionals construcció n.c.a.a.,4,AGPCIFA4X
2021-01-01,P499,Altres professionals construcció n.c.a.a.,15,AGPCIFA4X
2021-05-01,P499,Altres professionals construcció n.c.a.a.,4,AGPCIFA4X
2021-07-01,P499,Altres professionals construcció n.c.a.a.,6,AGPCIFA4X
2021-03-01,P499,Altres professionals construcció n.c.a.a.,6,AGPCIFA4X
2022-01-01,P499,Altres professionals construcció n.c.a.a.,12,AGPCIFA4X
2021-06-01,I672,Serveis en cafeteries,50,RP2QQIHTZ
2017-04-01,I672,Serveis en cafeteries,38,RP2QQIHTZ
2020-02-01,I672,Serveis en cafeteries,43,RP2QQIHTZ
2021-02-01,I672,Serveis en cafeteries,33,RP2QQIHTZ
2020-08-01,I672,Serveis en cafeteries,41,RP2QQIHTZ
2020-12-01,I672,Serveis en cafeteries,30,RP2QQIHTZ
2019-06-01,I672,Serveis en cafeteries,42,RP2QQIHTZ
2019-12-01,I672,Serveis en cafeteries,40,RP2QQIHTZ
2020-04-01,I672,Serveis en cafeteries,32,RP2QQIHTZ
2017-12-01,I672,Serveis en cafeteries,31,RP2QQIHTZ
2019-04-01,I672,Serveis en cafeteries,43,RP2QQIHTZ
2017-02-01,I672,Serveis en cafeteries,32,RP2QQIHTZ
2020-06-01,I672,Serveis en cafeteries,10,RP2QQIHTZ
2021-12-01,I672,Serveis en cafeteries,37,RP2QQIHTZ
2017-10-01,I672,Serveis en cafeteries,27,RP2QQIHTZ
2019-10-01,I672,Serveis en cafeteries,34,RP2QQIHTZ
2021-04-01,I672,Serveis en cafeteries,38,RP2QQIHTZ
2018-02-01,I672,Serveis en cafeteries,30,RP2QQIHTZ
2018-08-01,I672,Serveis en cafeteries,34,RP2QQIHTZ
2018-12-01,I672,Serveis en cafeteries,37,RP2QQIHTZ
2021-08-01,I672,Serveis en cafeteries,35,RP2QQIHTZ
2018-10-01,I672,Serveis en cafeteries,37,RP2QQIHTZ
2021-10-01,I672,Serveis en cafeteries,33,RP2QQIHTZ
2017-06-01,I672,Serveis en cafeteries,39,RP2QQIHTZ
2017-08-01,I672,Serveis en cafeteries,25,RP2QQIHTZ
2018-04-01,I672,Serveis en cafeteries,30,RP2QQIHTZ
2018-06-01,I672,Serveis en cafeteries,35,RP2QQIHTZ
2019-02-01,I672,Serveis en cafeteries,38,RP2QQIHTZ
2019-08-01,I672,Serveis en cafeteries,36,RP2QQIHTZ
2020-10-01,I672,Serveis en cafeteries,41,RP2QQIHTZ
2021-01-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,5,DJDMSMTI0
2021-11-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,5,DJDMSMTI0
2018-07-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,7,DJDMSMTI0
2017-05-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,6,DJDMSMTI0
2020-01-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,6,DJDMSMTI0
2020-07-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,5,DJDMSMTI0
2020-11-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,5,DJDMSMTI0
2021-05-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,5,DJDMSMTI0
2018-01-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,7,DJDMSMTI0
2020-09-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,6,DJDMSMTI0
2017-01-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,6,DJDMSMTI0
2018-11-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,6,DJDMSMTI0
2020-05-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,6,DJDMSMTI0
2021-03-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,5,DJDMSMTI0
2022-01-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,4,DJDMSMTI0
2017-11-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,6,DJDMSMTI0
2019-09-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,8,DJDMSMTI0
2019-07-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,6,DJDMSMTI0
2018-03-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,8,DJDMSMTI0
2021-09-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,4,DJDMSMTI0
2019-05-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,6,DJDMSMTI0
2019-11-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,7,DJDMSMTI0
2017-03-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,6,DJDMSMTI0
2017-09-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,6,DJDMSMTI0
2018-09-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,7,DJDMSMTI0
2020-03-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,6,DJDMSMTI0
2021-07-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,5,DJDMSMTI0
2017-07-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,7,DJDMSMTI0
2018-05-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,6,DJDMSMTI0
2019-01-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,6,DJDMSMTI0
2019-03-01,IDOM,SUBMINISTRAMENT D'úS DOMèSTIC,7,DJDMSMTI0
2018-09-01,I6912,"* de vehicles automòbils, bicicletes i altres",12,N9JUPTYCE
2019-05-01,I6912,"* de vehicles automòbils, bicicletes i altres",20,N9JUPTYCE
2018-05-01,I6912,"* de vehicles automòbils, bicicletes i altres",19,N9JUPTYCE
2019-09-01,I6912,"* de vehicles automòbils, bicicletes i altres",17,N9JUPTYCE
2020-03-01,I6912,"* de vehicles automòbils, bicicletes i altres",28,N9JUPTYCE
2021-05-01,I6912,"* de vehicles automòbils, bicicletes i altres",12,N9JUPTYCE
2021-09-01,I6912,"* de vehicles automòbils, bicicletes i altres",13,N9JUPTYCE
2019-07-01,I6912,"* de vehicles automòbils, bicicletes i altres",16,N9JUPTYCE
2017-09-01,I6912,"* de vehicles automòbils, bicicletes i altres",11,N9JUPTYCE
2019-11-01,I6912,"* de vehicles automòbils, bicicletes i altres",58,N9JUPTYCE
2020-07-01,I6912,"* de vehicles automòbils, bicicletes i altres",4,N9JUPTYCE
2018-11-01,I6912,"* de vehicles automòbils, bicicletes i altres",23,N9JUPTYCE
2020-09-01,I6912,"* de vehicles automòbils, bicicletes i altres",8,N9JUPTYCE
2017-11-01,I6912,"* de vehicles automòbils, bicicletes i altres",21,N9JUPTYCE
2019-01-01,I6912,"* de vehicles automòbils, bicicletes i altres",14,N9JUPTYCE
2020-05-01,I6912,"* de vehicles automòbils, bicicletes i altres",6,N9JUPTYCE
2020-11-01,I6912,"* de vehicles automòbils, bicicletes i altres",17,N9JUPTYCE
2019-03-01,I6912,"* de vehicles automòbils, bicicletes i altres",19,N9JUPTYCE
2022-01-01,I6912,"* de vehicles automòbils, bicicletes i altres",12,N9JUPTYCE
2021-07-01,I6912,"* de vehicles automòbils, bicicletes i altres",11,N9JUPTYCE
2017-01-01,I6912,"* de vehicles automòbils, bicicletes i altres",5,N9JUPTYCE
2021-11-01,I6912,"* de vehicles automòbils, bicicletes i altres",12,N9JUPTYCE
2018-03-01,I6912,"* de vehicles automòbils, bicicletes i altres",19,N9JUPTYCE
2017-07-01,I6912,"* de vehicles automòbils, bicicletes i altres",27,N9JUPTYCE
2020-01-01,I6912,"* de vehicles automòbils, bicicletes i altres",34,N9JUPTYCE
2018-01-01,I6912,"* de vehicles automòbils, bicicletes i altres",20,N9JUPTYCE
2021-01-01,I6912,"* de vehicles automòbils, bicicletes i altres",7,N9JUPTYCE
2017-05-01,I6912,"* de vehicles automòbils, bicicletes i altres",9,N9JUPTYCE
2018-07-01,I6912,"* de vehicles automòbils, bicicletes i altres",33,N9JUPTYCE
2021-03-01,I6912,"* de vehicles automòbils, bicicletes i altres",8,N9JUPTYCE
2017-03-01,I6912,"* de vehicles automòbils, bicicletes i altres",6,N9JUPTYCE
2018-08-01,I6532,"* material i aparells elèctrics, electrodomèsti",2,OAGXVADMX
2020-10-01,I6532,"* material i aparells elèctrics, electrodomèsti",2,OAGXVADMX
2018-02-01,I6532,"* material i aparells elèctrics, electrodomèsti",3,OAGXVADMX
2019-06-01,I6532,"* material i aparells elèctrics, electrodomèsti",3,OAGXVADMX
2017-12-01,I6532,"* material i aparells elèctrics, electrodomèsti",3,OAGXVADMX
2020-08-01,I6532,"* material i aparells elèctrics, electrodomèsti",1,OAGXVADMX
2019-10-01,I6532,"* material i aparells elèctrics, electrodomèsti",1,OAGXVADMX
2018-10-01,I6532,"* material i aparells elèctrics, electrodomèsti",2,OAGXVADMX
2020-06-01,I6532,"* material i aparells elèctrics, electrodomèsti",3,OAGXVADMX
2017-10-01,I6532,"* material i aparells elèctrics, electrodomèsti",3,OAGXVADMX
2019-12-01,I6532,"* material i aparells elèctrics, electrodomèsti",3,OAGXVADMX
2019-04-01,I6532,"* material i aparells elèctrics, electrodomèsti",3,OAGXVADMX
2020-04-01,I6532,"* material i aparells elèctrics, electrodomèsti",2,OAGXVADMX
2021-02-01,I6532,"* material i aparells elèctrics, electrodomèsti",2,OAGXVADMX
2021-06-01,I6532,"* material i aparells elèctrics, electrodomèsti",2,OAGXVADMX
2021-08-01,I6532,"* material i aparells elèctrics, electrodomèsti",3,OAGXVADMX
2017-08-01,I6532,"* material i aparells elèctrics, electrodomèsti",3,OAGXVADMX
2019-02-01,I6532,"* material i aparells elèctrics, electrodomèsti",2,OAGXVADMX
2019-08-01,I6532,"* material i aparells elèctrics, electrodomèsti",2,OAGXVADMX
2020-12-01,I6532,"* material i aparells elèctrics, electrodomèsti",3,OAGXVADMX
2018-04-01,I6532,"* material i aparells elèctrics, electrodomèsti",3,OAGXVADMX
2020-02-01,I6532,"* material i aparells elèctrics, electrodomèsti",3,OAGXVADMX
2021-04-01,I6532,"* material i aparells elèctrics, electrodomèsti",3,OAGXVADMX
2021-12-01,I6532,"* material i aparells elèctrics, electrodomèsti",3,OAGXVADMX
2018-12-01,I6532,"* material i aparells elèctrics, electrodomèsti",2,OAGXVADMX
2018-06-01,I6532,"* material i aparells elèctrics, electrodomèsti",2,OAGXVADMX
2021-10-01,I6532,"* material i aparells elèctrics, electrodomèsti",3,OAGXVADMX
2021-10-01,I6715,* d'una forquilla,39,VA84OJP3N
2019-10-01,I6715,* d'una forquilla,38,VA84OJP3N
2020-04-01,I6715,* d'una forquilla,33,VA84OJP3N
2020-10-01,I6715,* d'una forquilla,48,VA84OJP3N
2020-12-01,I6715,* d'una forquilla,28,VA84OJP3N
2019-08-01,I6715,* d'una forquilla,33,VA84OJP3N
2020-08-01,I6715,* d'una forquilla,27,VA84OJP3N
2021-08-01,I6715,* d'una forquilla,39,VA84OJP3N
2018-04-01,I6715,* d'una forquilla,13,VA84OJP3N
2018-06-01,I6715,* d'una forquilla,63,VA84OJP3N
2020-02-01,I6715,* d'una forquilla,32,VA84OJP3N
2020-06-01,I6715,* d'una forquilla,34,VA84OJP3N
2021-12-01,I6715,* d'una forquilla,33,VA84OJP3N
2018-12-01,I6715,* d'una forquilla,48,VA84OJP3N
2019-12-01,I6715,* d'una forquilla,30,VA84OJP3N
2021-04-01,I6715,* d'una forquilla,33,VA84OJP3N
2018-10-01,I6715,* d'una forquilla,49,VA84OJP3N
2019-02-01,I6715,* d'una forquilla,40,VA84OJP3N
2019-04-01,I6715,* d'una forquilla,34,VA84OJP3N
2021-06-01,I6715,* d'una forquilla,37,VA84OJP3N
2018-08-01,I6715,* d'una forquilla,47,VA84OJP3N
2019-06-01,I6715,* d'una forquilla,32,VA84OJP3N
2021-02-01,I6715,* d'una forquilla,27,VA84OJP3N
2019-03-01,I672,Serveis en cafeteries,19,5DV024JW1
2019-05-01,I672,Serveis en cafeteries,19,5DV024JW1
2018-11-01,I672,Serveis en cafeteries,21,5DV024JW1
2018-09-01,I672,Serveis en cafeteries,1,5DV024JW1
2021-05-01,ITAN,LOCALS TANCATS,3,5DV024JW1
2019-09-01,I672,Serveis en cafeteries,15,5DV024JW1
2021-03-01,ITAN,LOCALS TANCATS,3,5DV024JW1
2021-09-01,ITAN,LOCALS TANCATS,1,5DV024JW1
2021-11-01,ITAN,LOCALS TANCATS,3,5DV024JW1
2019-07-01,I672,Serveis en cafeteries,16,5DV024JW1
2021-01-01,ITAN,LOCALS TANCATS,2,5DV024JW1
2022-01-01,ITAN,LOCALS TANCATS,3,5DV024JW1
2019-11-01,I672,Serveis en cafeteries,16,5DV024JW1
2018-07-01,I672,Serveis en cafeteries,0,5DV024JW1
2019-01-01,I672,Serveis en cafeteries,21,5DV024JW1
2021-07-01,ITAN,LOCALS TANCATS,3,5DV024JW1
2017-11-01,I6197,"* D'instruments de precisió, mesura i similars",3,VP0XECRXA
2019-01-01,I6197,"* D'instruments de precisió, mesura i similars",4,VP0XECRXA
2018-11-01,I6197,"* D'instruments de precisió, mesura i similars",4,VP0XECRXA
2019-09-01,I6197,"* D'instruments de precisió, mesura i similars",3,VP0XECRXA
2019-11-01,I6197,"* D'instruments de precisió, mesura i similars",4,VP0XECRXA
2021-11-01,I6197,"* D'instruments de precisió, mesura i similars",7,VP0XECRXA
2018-03-01,I6197,"* D'instruments de precisió, mesura i similars",4,VP0XECRXA
2021-01-01,I6197,"* D'instruments de precisió, mesura i similars",5,VP0XECRXA
2021-07-01,I6197,"* D'instruments de precisió, mesura i similars",4,VP0XECRXA
2017-03-01,I6197,"* D'instruments de precisió, mesura i similars",3,VP0XECRXA
2018-01-01,I6197,"* D'instruments de precisió, mesura i similars",3,VP0XECRXA
2018-05-01,I6197,"* D'instruments de precisió, mesura i similars",3,VP0XECRXA
2020-03-01,I6197,"* D'instruments de precisió, mesura i similars",4,VP0XECRXA
2020-07-01,I6197,"* D'instruments de precisió, mesura i similars",4,VP0XECRXA
2017-05-01,I6197,"* D'instruments de precisió, mesura i similars",5,VP0XECRXA
2017-07-01,I6197,"* D'instruments de precisió, mesura i similars",3,VP0XECRXA
2021-09-01,I6197,"* D'instruments de precisió, mesura i similars",3,VP0XECRXA
2017-09-01,I6197,"* D'instruments de precisió, mesura i similars",3,VP0XECRXA
2018-09-01,I6197,"* D'instruments de precisió, mesura i similars",2,VP0XECRXA
2020-09-01,I6197,"* D'instruments de precisió, mesura i similars",2,VP0XECRXA
2020-11-01,I6197,"* D'instruments de precisió, mesura i similars",4,VP0XECRXA
2021-03-01,I6197,"* D'instruments de precisió, mesura i similars",4,VP0XECRXA
2022-01-01,I6197,"* D'instruments de precisió, mesura i similars",8,VP0XECRXA
2019-07-01,I6197,"* D'instruments de precisió, mesura i similars",3,VP0XECRXA
2018-07-01,I6197,"* D'instruments de precisió, mesura i similars",4,VP0XECRXA
